Date,FTSE 100,FTSE 250,FTSE 350,FTSE SmallCap,FTSE AllShare,FTSE Fledgling,FTSE AllSmall,FTSE AIM UK 50 Index,FTSE AIM 100 INDEX,FTSE AIM All-Share,Close/Last,Open_NASDAQ,High_NASDAQ,Low_NASDAQ,Index Name,Open_NIFTY,High_NIFTY,Low_NIFTY,Close_x,Start,End,Open,High,Low,Close_y,Volume,Market Cap
2024-01-05,7689.60894972,19210.39098748,4237.66504664,6342.50055555,4196.35459898,11064.85725193,4407.35284921,3926.29589609,3602.17328839,751.2418143,16305.98,16281.74,16415.39,16249.19,NIFTY 50,21705.75,21749.6,21629.2,21710.8,2024-01-05,2024-01-06,44168.03,44229.51,43142.74,44112.11,142446432011.052,857139251515.882
2024-01-08,7694.19231061,19393.8029767,4245.54542834,6353.12148136,4204.14096319,11071.99587835,4414.51921749,3943.7795508,3603.1829355,750.82288567,16649.87,16354.22,16655.23,16349.39,NIFTY 50,21747.6,21763.95,21492.9,21513,2024-01-08,2024-01-09,43923.68,47200.03,43260.51,46900.01,122271995738,878477896044.715
2024-01-09,7683.95957961,19294.02361684,4237.59534946,6332.89221798,4196.14632391,11136.60777033,4402.33929751,3951.98458847,3617.93002097,752.6594921,16678.7,16531.96,16710.88,16513.73,NIFTY 50,21653.6,21724.45,21517.85,21544.85,2024-01-09,2024-01-10,46951.07,47842.37,45412.61,46082.08,111771707928.257,913768700835.188
2024-01-10,7651.76212779,19280.0808023,4221.92214213,6323.20123047,4180.8276265,11151.09908488,4396.19509005,3909.50670675,3601.46349413,749.70512139,16793.05,16702.55,16827.37,16654.74,NIFTY 50,21529.3,21641.85,21448.65,21618.7,2024-01-10,2024-01-11,46106.95,47629.98,44632.42,46564.21,62473093954.7778,897575436530.236
2024-01-11,7576.59217964,19107.92778875,4180.98370486,6292.05894623,4140.72975436,11119.75306173,4374.98643857,3874.88271972,3572.53556345,744.71542526,16820.9,16852.19,16898.16,16618.86,NIFTY 50,21688,21726.5,21593.75,21647.2,2024-01-11,2024-01-12,46639.46,48853.77,45699.32,46356.96,86342160205.3333,912540670422.385
2024-01-12,7624.92914452,19197.61842523,4206.65437822,6294.46614607,4165.62248569,11163.78024884,4377.40756693,3932.2924954,3603.86579015,749.05521863,16832.92,16855,16900.37,16776.92,NIFTY 50,21773.55,21928.25,21715.15,21894.55,2024-01-12,2024-01-13,46342.02,46416.33,41903.92,42896.05,64928724108.9792,883712208328.146
2024-01-16,7558.34297928,19193.32095689,4174.97574191,6250.94739076,4134.31412333,11106.84475962,4347.53682349,3925.81744752,3602.46202523,747.81337143,16830.71,16775.1,16895.33,16726.59,NIFTY 50,22080.5,22124.15,21969.8,22032.3,2024-01-16,2024-01-17,42523.93,43525.03,42090.04,43137.2,35476803078.4618,841661192051.854
2024-01-17,7446.28731724,18864.36562669,4111.71269687,6192.32000891,4072.19140614,11062.36045428,4307.89451009,3860.96365621,3552.76811872,738.80182368,16736.28,16705.51,16749.11,16561.49,NIFTY 50,21647.25,21851.5,21550.45,21571.95,2024-01-17,2024-01-18,43137.99,43188,42259.96,42764.71,37465467149.1215,837594185391.531
2024-01-18,7459.09200263,18948.04277134,4120.36095311,6172.63873944,4080.28150071,11050.73071763,4294.64926238,3896.19074454,3573.48931385,741.00764874,16982.29,16894.33,16996.98,16818.13,NIFTY 50,21414.2,21539.4,21285.55,21462.25,2024-01-18,2024-01-19,42777.87,42916.99,40751.17,41296.92,33298896660.0556,828414705555.57
2024-01-19,7461.93244391,18871.40574679,4119.34799234,6211.73496132,4079.86765574,11032.74063401,4320.17870886,3856.14527306,3539.10216521,735.83144518,17314,17060.14,17317.21,17041.85,NIFTY 50,21615.2,21670.6,21575,21622.4,2024-01-19,2024-01-20,41316.12,42186.01,40336.03,41627.16,43162587574.993,809637385960.16
2024-01-23,7485.73193304,18992.62490809,4134.36485197,6258.44643919,4095.08879825,10974.02926414,4349.96794096,3911.01802624,3563.31095859,738.92262106,17404.21,17346.95,17410.86,17286.02,NIFTY 50,21716.7,21750.25,21192.6,21238.8,2024-01-23,2024-01-24,39567.96,40166.68,38604.83,39873.77,47245661174.8819,773227103228.267
2024-01-24,7527.66571803,19171.67700303,4159.7611637,6289.13231608,4120.13171577,10987.6469933,4370.53007848,3965.28203928,3602.92854006,744.85352357,17499.3,17562.32,17665.26,17481.97,NIFTY 50,21185.25,21482.35,21137.2,21453.95,2024-01-24,2024-01-25,39904.06,40538.01,39571.64,40145.83,41582556190.3958,782819018315.976
2024-01-25,7529.73315527,19223.10274222,4162.32435819,6296.92291057,4122.72708095,10930.71283738,4374.59900667,3994.86791144,3622.41465106,748.10382085,17516.99,17589.27,17631.34,17430.37,NIFTY 50,21454.6,21459,21247.05,21352.6,2024-01-25,2024-01-26,40085.18,40278.07,39579.43,39929.16,30611272945.2431,783529941656.01
2024-01-29,7632.7400333,19311.15770534,4213.88117649,6291.11803759,4172.58208235,10916.00915365,4370.47802362,4023.58247581,3636.83770877,750.27691953,17596.27,17438.03,17603.95,17414.62,NIFTY 50,21433.1,21763.25,21429.6,21737.6,2024-01-29,2024-01-30,42031.02,43283.58,41847.34,43269.41,27591401455.6563,832917377571.712
2024-01-30,7666.31318238,19349.49902587,4230.9815325,6302.2109892,4189.30611613,10903.88639537,4377.606226,4044.62931041,3662.80324003,754.89216887,17476.71,17596.27,17578.46,17443.77,NIFTY 50,21775.75,21813.05,21501.8,21522.1,2024-01-30,2024-01-31,43302.73,43791.13,42811.98,42915.56,35745948974.3715,851479185369.361
2024-01-31,7630.57168228,19357.95168121,4214.29364039,6296.61101299,4173.06101669,10889.7169577,4373.63382906,4053.17251494,3661.3650972,754.74691696,17137.24,17269.98,17375.32,17128.74,NIFTY 50,21487.25,21741.35,21448.85,21725.7,2024-01-31,2024-02-01,42945.4,43741.81,42287.98,42611.24,36387883734.6042,841845565656.91
2024-02-01,7622.16152593,19131.15678088,4203.32326983,6259.15626605,4161.89347179,10902.90170177,4349.05460392,4019.51204681,3651.0918508,752.70104149,17344.71,17216.99,17356.76,17175.83,NIFTY 50,21780.65,21832.95,21658.75,21697.45,2024-02-01,2024-02-02,42587.2,43239.64,41932.02,43069.45,39191696926.0694,832833554971.969
2024-02-02,7615.53979983,19172.63701935,4201.4603965,6265.90065529,4160.18656197,10838.34016904,4352.33436225,4037.76800774,3657.98755015,754.17284609,17642.73,17415.94,17682.29,17378.37,NIFTY 50,21812.75,22126.8,21805.55,21853.8,2024-02-02,2024-02-03,43082.94,43424.42,42629.75,43189.15,33012863715.566,844822065348.726
2024-02-05,7612.85736633,19018.55449761,4195.4470844,6241.38911738,4154.00759933,10799.91698623,4335.3817597,3991.14690543,3635.98129911,750.37009,17613.04,17634.69,17655.77,17469.62,NIFTY 50,21921.05,21964.3,21726.95,21771.7,2024-02-05,2024-02-06,42582.94,43494.23,42286.04,42713.66,27475772366.9618,839543655852.056
2024-02-06,7681.00897252,19171.33516137,4232.46767679,6262.99862999,4190.17871087,10848.62895529,4350.59441741,4026.82931171,3656.84619847,754.16949147,17572.73,17664.44,17680.62,17475.43,NIFTY 50,21825.2,21951.4,21737.55,21929.4,2024-02-06,2024-02-07,42708.71,43360.57,42578.66,43105.15,29890974499.0139,842823370827.799
2024-02-07,7628.74691253,19104.5277059,4205.6278133,6227.6050432,4163.6695163,10818.00190877,4326.55657128,4011.94769276,3643.19006843,751.45509653,17755.07,17674.59,17784.17,17637.73,NIFTY 50,22045.05,22053.3,21860.15,21930.5,2024-02-07,2024-02-08,43096.02,44334.08,42795.21,44328.04,27981396003.0799,849011742925.906
2024-02-08,7595.47616463,19102.71662047,4189.79409928,6224.13773247,4148.28262078,10802.23052113,4323.97347786,4026.19479618,3640.514451,751.0993645,17783.17,17757.6,17814.12,17728.55,NIFTY 50,22009.65,22011.05,21665.3,21717.95,2024-02-08,2024-02-09,44345.87,45550.04,44345.87,45315.99,38857280496.8472,880901927478.844
2024-02-09,7572.58207384,19062.31877176,4177.69399099,6236.09995351,4136.73522648,10793.93254457,4331.76442449,3990.95059101,3616.57832527,747.41307312,17962.41,17820.98,17987.9,17798.81,NIFTY 50,21727,21804.45,21629.9,21782.5,2024-02-09,2024-02-10,45288.66,48076.09,45252.45,47093.93,47445816052.1493,917625452532.663
2024-02-12,7573.68719658,19203.93124125,4182.57549521,6260.15166677,4141.81125625,10827.69168889,4348.33072111,4021.74776528,3633.87356905,750.17922571,17882.66,17942.28,18041.45,17859.66,NIFTY 50,21800.8,21831.7,21574.75,21616.05,2024-02-12,2024-02-13,48297.37,50255.98,47745.03,50017.36,38777494088.9653,957112042990.743
2024-02-13,7512.28027388,18923.82610955,4144.83564303,6229.30208628,4104.80987021,10806.97501349,4327.48581738,4003.85804764,3621.14695312,747.24369806,17600.42,17519.8,17717.67,17478.23,NIFTY 50,21664.3,21766.8,21543.35,21743.25,2024-02-13,2024-02-14,49917.25,50204.94,48449.96,49741.98,53115326968.2743,973839645174.219
2024-02-14,7568.40341299,19003.89293092,4173.91457898,6221.72694458,4132.86663157,10861.94593185,4323.44067367,4024.14438515,3641.37461221,750.44815127,17807.63,17728.9,17815.18,17619.92,NIFTY 50,21578.15,21870.85,21530.2,21840.05,2024-02-14,2024-02-15,49699.59,51945.99,49324.02,51819.74,51748211301.5139,997549034115.479
2024-02-15,7597.52871006,19099.62406543,4190.67231985,6282.42375901,4149.97596289,10858.15165018,4363.65693295,4046.33866522,3659.35138168,752.98485686,17845.72,17815.32,17864.58,17722.31,NIFTY 50,21906.55,21953.85,21794.8,21910.75,2024-02-15,2024-02-16,51783.92,52771.03,51325.97,51888.33,53084197642.9826,1021838077939.88
2024-02-16,7711.71306018,19191.93073395,4247.66224464,6287.46395313,4205.25010393,10909.42298553,4367.91838518,4077.65480315,3692.62843271,758.78422648,17685.98,17853.59,17864.16,17663.4,NIFTY 50,22020.3,22068.65,21968.95,22040.7,2024-02-16,2024-02-17,51880.02,52467.94,51629.9,52121.96,47646573465.9861,1021079205021.53
2024-02-20,7719.21204266,19109.62649355,4248.68598205,6273.42363125,4206.03871942,10871.34764177,4357.91660441,4034.7838577,3659.51097128,753.05447048,17546.1,17591.17,17657.08,17399.41,NIFTY 50,22099.2,22215.6,22045.85,22196.95,2024-02-20,2024-02-21,51774.73,52887.96,50803.55,52278.15,44183700165.3403,1018468225252.39
2024-02-21,7662.51347588,19118.96773909,4222.08525115,6267.9270253,4180.19339548,10809.67649054,4353.17204222,4033.78939066,3643.05224153,750.02426099,17478.91,17412.79,17482.13,17319.44,NIFTY 50,22248.85,22249.4,21997.95,22055.05,2024-02-21,2024-02-22,52258.8,52341.7,50772.85,51833,52153948766.1285,1010598273347.45
2024-02-22,7684.49016008,19263.50020303,4236.95452436,6307.50918375,4195.16825907,10814.38155801,4379.53347033,4038.41103844,3642.08445646,749.96094079,18004.7,17857.76,18034.8,17808.26,NIFTY 50,22081.55,22252.5,21875.25,22217.45,2024-02-22,2024-02-23,51849.39,52026.56,50947.82,51339.49,46651103476.9757,1012679602852.48
2024-02-23,7706.28156927,19179.56149401,4244.70586664,6313.01459634,4202.75595231,10804.48934454,4383.01256223,4013.07095389,3629.64234987,747.77394725,17937.61,18052.59,18091.62,17902.78,NIFTY 50,22290,22297.5,22186.1,22212.7,2024-02-23,2024-02-24,51288.38,51501.55,50660.19,50830.04,39680259961.6076,1003273465076.26
2024-02-26,7684.29833768,19126.92467014,4232.66112132,6293.19926603,4190.80276217,10816.06465148,4370.06346073,4006.35220792,3619.2195979,745.80534208,17933.33,17970.21,18014.11,17926.66,NIFTY 50,22169.2,22202.15,22075.15,22122.05,2024-02-26,2024-02-27,51721.05,54899.99,50934.63,54454.91,36653055557.6563,1027224515607.58
2024-02-27,7683.01678536,19163.66205092,4233.18378157,6301.38601927,4191.4273384,10943.00946987,4377.75419312,4008.89583527,3621.36386958,745.65337131,17971.05,17962.58,17987.54,17871.06,NIFTY 50,22090.2,22218.25,22085.65,22198.35,2024-02-27,2024-02-28,54476.52,57501.14,54463.73,57029.24,81134638355.5243,1108929904071.7
2024-02-28,7624.97913072,19013.58231055,4201.04262434,6251.55441162,4159.57450369,10913.67814575,4344.15129372,3966.7619318,3576.84343598,738.03742024,17874.5,17895.03,17931.01,17840.36,NIFTY 50,22214.1,22229.15,21915.85,21951.15,2024-02-28,2024-02-29,57037.37,63699.03,56731.11,62497.28,96554866216.2535,1164199401855.02
2024-02-29,7630.01737526,19054.86942762,4204.7022337,6257.57730699,4163.20632899,10926.45718387,4348.3767925,3951.96632181,3564.9875654,736.4958131,18043.85,17991.67,18068.52,17866.26,NIFTY 50,21935.2,22060.55,21860.65,21982.8,2024-02-29,2024-03-01,62432.07,63470.48,60559.34,61256.01,144705189244.5,1219220160267.04
2024-03-01,7682.50003202,19354.38433022,4238.80667898,6318.50717455,4197.12115825,10950.89032306,4389.25961156,3996.05232903,3591.35042618,741.30671187,18302.91,18069.29,18333.26,18064.44,NIFTY 50,22048.3,22353.3,22047.75,22338.75,2024-03-01,2024-03-02,61153.2,62936,60791.79,62481.07,86080951475.559,1214897930968.27
2024-03-04,7640.33240278,19249.08086392,4215.56932014,6295.59462279,4174.28161664,10930.81010167,4373.69204702,3969.80339153,3567.21104255,737.68508145,18226.48,18290.1,18313.43,18218.25,NIFTY 50,22403.5,22440.9,22358.3,22405.6,2024-03-04,2024-03-05,63130.26,68363.17,62812.07,68208.36,71996842646.8576,1283001116073.35
2024-03-05,7646.1636179,19271.02712384,4219.01015746,6282.01242191,4177.4215123,10907.07329864,4364.25340731,3957.64487765,3551.13069247,734.8901347,17897.87,18088.71,18097.5,17804.5,NIFTY 50,22371.25,22416.9,22269.15,22356.3,2024-03-05,2024-03-06,68245.95,68887.74,61397.72,63971.07,119040375749.318,1300163898134.38
2024-03-06,7679.30520185,19473.21857298,4240.9518167,6314.69320058,4199.1470276,10915.78896614,4386.09426202,3987.54337266,3566.68219529,737.62600531,18017.57,18083.51,18142.88,17941.64,NIFTY 50,22327.5,22497.2,22224.35,22474.05,2024-03-06,2024-03-07,63765.18,67573.33,62793.17,66137.13,148672936177.778,1294415376146.1
2024-03-07,7692.46132006,19583.98328015,4250.6013579,6337.05978722,4208.81563052,10962.26401019,4401.77016909,4003.42628156,3567.82842863,737.90473004,18297.99,18161.73,18337.95,18101.43,NIFTY 50,22505.3,22525.65,22430,22493.55,2024-03-07,2024-03-08,66075.98,67854.61,65688.09,66903.82,83067313501.0382,1311958696591.89
2024-03-11,7669.22807553,19530.09371626,4237.92733316,6300.36326011,4196.01254716,11004.38585949,4378.17854472,3973.83091799,3562.40546483,738.27105483,17951.69,17959.68,18003.05,17873.33,NIFTY 50,22517.5,22526.6,22307.25,22332.65,2024-03-11,2024-03-12,68959.19,72708.04,67777.97,72094.44,79078213966.7535,1394226484218.35
2024-03-12,7747.80851927,19565.20698312,4276.27150653,6311.78647409,4233.32721261,11015.09724028,4385.95054743,3940.36019979,3561.68952783,738.03820072,18219.11,18063.02,18228.37,17919.33,NIFTY 50,22334.45,22452.55,22256,22335.7,2024-03-12,2024-03-13,72085.08,72493.29,69356.89,71473.86,89227745554.7569,1408081228656.03
2024-03-13,7772.16598932,19563.92201441,4287.78244236,6258.0567619,4243.71365766,11037.01691177,4350.69403256,3922.09521863,3563.89738916,738.82354576,18068.47,18151.76,18163.74,18030.4,NIFTY 50,22432.2,22446.75,21905.65,21997.7,2024-03-13,2024-03-14,71462.21,73607.76,71333.36,73087.95,91851042512.4028,1428409527164.5
2024-03-14,7743.14695812,19486.00719607,4271.6232933,6283.28105544,4228.41702672,11071.42890262,4368.04927688,3927.28580755,3558.84760353,738.09603142,18014.81,18114.69,18142.9,17913.63,NIFTY 50,21982.55,22204.6,21917.5,22146.65,2024-03-14,2024-03-15,73082.35,73628.43,68699.98,71432.39,75391048865.6875,1418509576121.8
2024-03-15,7727.42199316,19512.9102436,4264.99372079,6290.25228335,4222.093125,11043.28372769,4372.16901204,3914.46163474,3561.14162572,738.30996773,17808.25,17926.92,17930.47,17764.99,NIFTY 50,22064.85,22120.9,21931.7,22023.35,2024-03-15,2024-03-16,71388.99,72305.13,65867.11,69532.18,124794270434.017,1348218188268.74
2024-03-18,7722.54871485,19486.5280261,4261.86962251,6277.79069077,4218.88929746,11030.6784889,4363.66448977,3904.67899816,3549.58227422,736.63234331,17985.01,18024.24,18124.32,17973.09,NIFTY 50,21990.1,22123.7,21916.55,22055.7,2024-03-18,2024-03-19,68393.46,68920.04,66689.99,67711.55,70655312794.5451,1331937204803.43
2024-03-19,7738.29891413,19432.80952539,4267.67757327,6266.37602068,4224.35605208,10993.6498035,4355.44253923,3892.69972953,3546.12700147,735.56085559,18032.2,17902.52,18039.82,17809.15,NIFTY 50,21946.45,21978.3,21793.1,21817.45,2024-03-19,2024-03-20,67610,68096.05,61624.96,61981.15,102045256284.41,1265347298387.31
2024-03-20,7737.37896629,19484.3975295,4268.83348963,6267.48365426,4225.49188979,10977.96549648,4355.91362525,3869.4468996,3550.66519303,735.58513332,18240.11,18067.7,18249.12,18003.24,NIFTY 50,21843.9,21930.9,21710.2,21839.1,2024-03-20,2024-03-21,61972.04,67982.18,60941.74,67854.02,115391694995.104,1255313190184.02
2024-03-21,7882.55494386,19741.30601921,4345.57567453,6309.562325,4300.45582753,11010.78476263,4384.46541851,3917.37206544,3580.79381683,740.64473362,18320.38,18438.24,18464.7,18317.1,NIFTY 50,21989.9,22080.95,21941.3,22011.95,2024-03-21,2024-03-22,67842.99,68091.76,64650.4,65476.17,95877864553.0521,1310305920103.31
2024-03-22,7930.92047586,19724.32435671,4367.97713316,6333.80403924,4322.50751143,11018.58902203,4400.72575885,3899.20103142,3573.03844566,739.51763272,18339.44,18293.15,18386.25,18267.49,NIFTY 50,21932.2,22180.7,21883.3,22096.75,2024-03-22,2024-03-23,65499.91,66630,62572.56,63567.63,70832261570.223,1270966990859.47
2024-03-26,7930.96403232,19777.63726356,4369.6383905,6345.88328789,4324.28802455,10989.07752548,4408.26162952,3924.50967466,3578.99724371,739.51881997,18210.54,18329.29,18378.7,18207.88,NIFTY 50,21947.9,22073.2,21947.55,22004.7,2024-03-26,2024-03-27,69890.04,71489.41,69468.56,70059.97,73539340915.5903,1383033138560.89
2024-03-27,7931.98188817,19810.65979701,4371.13884541,6359.16493516,4325.92978233,10982.3054221,4416.98306252,3957.00651548,3594.67834509,742.1080482,18280.84,18338.19,18344.09,18168.2,NIFTY 50,22053.95,22193.6,22052.85,22123.65,2024-03-27,2024-03-28,70007.73,71645.99,68515.98,69529.85,66048307394.066,1372145083235.2
2024-03-28,7952.62258826,19884.73225006,4383.20766846,6388.89683526,4338.04579732,10987.57985179,4436.85312026,3992.86392858,3604.1193152,743.26456367,18254.69,18263.41,18308.32,18231.38,NIFTY 50,22163.6,22516,22163.6,22326.9,2024-03-28,2024-03-29,69470.04,71529.96,69000.37,70702.74,67541826095.7247,1384792377598.97
2024-04-02,7935.0915544,19713.89025286,4369.6294511,6363.96337623,4324.5348286,10964.45924414,4419.86129825,3947.52675116,3596.37282859,742.39582186,18121.78,18076.43,18135.57,18002.27,NIFTY 50,22458.8,22497.6,22388.15,22453.3,2024-04-02,2024-04-03,69660.01,69660.01,64706.05,65448.35,76064873523.0938,1305031837940.31
2024-04-03,7937.44346936,19753.63809028,4371.96989029,6366.01096023,4326.83190252,10945.52376661,4420.91521339,3946.37849929,3593.57359178,742.07938621,18160.19,18054.44,18238.67,18045.42,NIFTY 50,22385.7,22521.1,22346.5,22434.65,2024-04-03,2024-04-04,65441.29,66778.9,64792.98,66074.16,72688212424.2083,1298722536237.28
2024-04-04,7975.89296213,19873.19248804,4393.88381694,6395.84312792,4348.49026825,10946.83808445,4440.81322918,3963.42090628,3593.33026776,742.57580967,17878.78,18331.02,18362.29,17875.75,NIFTY 50,22592.1,22619,22303.8,22514.65,2024-04-04,2024-04-05,65963.32,69060,65139.94,68461.23,54141942846.1923,1316195162429.91
2024-04-05,7911.15751474,19725.93909555,4358.65436986,6366.58913342,4313.93569919,10979.1013219,4421.85075446,3938.76196255,3578.42675568,740.04743656,18108.46,17940.28,18202.96,17912.86,NIFTY 50,22486.4,22537.6,22427.6,22513.7,2024-04-05,2024-04-06,68487.85,68613.19,66099.34,67928.77,65461159217.2535,1327799451346.38
2024-04-08,7943.46637605,19854.576958,4377.93721949,6412.88434644,4333.27661434,10950.58762275,4452.22884697,3992.5131911,3621.46986827,748.83264093,18100.19,18130.44,18178.66,18050.69,NIFTY 50,22578.35,22697.3,22550.35,22666.3,2024-04-08,2024-04-09,69360.36,72724.2,69169.74,71631.77,53132608634.2986,1398781579162.81
2024-04-09,7934.78646323,19763.35010474,4371.00969525,6407.28954743,4326.4840244,11024.17089707,4449.70715311,3978.82179419,3628.51833344,750.9778846,18169.9,18188.87,18210.02,17973.07,NIFTY 50,22765.1,22768.4,22612.25,22642.75,2024-04-09,2024-04-10,71631.94,71714.42,68442.77,69198.22,132212729053.503,1380512011414.9
2024-04-10,7961.21195059,19801.75403897,4384.72140532,6412.12881276,4339.84065372,11067.01063763,4453.63356227,3978.38672408,3655.03015204,755.18589263,18011.65,17957.96,18040.83,17932.42,NIFTY 50,22720.25,22775.7,22673.7,22753.8,2024-04-10,2024-04-11,69156,71078.17,67590.15,70513.6,158873955437.314,1361467139057.45
2024-04-12,7995.58050051,19721.24050279,4398.53246193,6443.08233152,4353.66217799,11158.30959137,4475.74951922,3959.50357256,3654.27263538,755.90825714,18003.49,18117.67,18166.49,17952.09,NIFTY 50,22677.4,22726.45,22503.75,22519.4,2024-04-12,2024-04-13,70006.21,71173.45,66012.76,67208.21,156492733608.799,1367900621427.16
2024-04-15,7965.53166814,19698.89448894,4383.59807573,6422.45691044,4338.89779673,11159.08280386,4462.01612697,3961.64682415,3622.07155308,750.27516608,17706.83,18143.25,18152.08,17676.35,NIFTY 50,22339.05,22427.45,22259.55,22272.5,2024-04-15,2024-04-16,65666.9,66716.61,62664.83,63496.91,167288178450.465,1278786268963.27
2024-04-16,7820.36482493,19344.54124903,4303.85300018,6336.78129973,4260.40573123,11232.45471456,4406.111704,3885.58857854,3554.6750178,738.28347813,17713.66,17691.45,17817.73,17660.89,NIFTY 50,22125.3,22213.75,22079.45,22147.9,2024-04-16,2024-04-17,63408.02,64279.61,61721.75,63679.78,164862168464.257,1239636852612.27
2024-04-18,7877.04805551,19450.66942828,4333.99717368,6365.0401516,4290.01801254,11245.01655489,4425.14958295,3939.1813478,3594.82036341,745.28901521,17394.31,17514.77,17590.81,17376.49,NIFTY 50,22212.35,22326.5,21961.7,21995.85,2024-04-18,2024-04-19,61277.35,64049.91,60896,63418,162264150662.433,1228207510554.37
2024-04-19,7895.85448861,19391.30057844,4341.08249505,6331.11615887,4296.40572692,11271.88066723,4402.97817785,3943.93496422,3595.65729534,745.66926632,17037.65,17334.71,17362.28,16973.94,NIFTY 50,21861.5,22179.55,21777.65,22147,2024-04-19,2024-04-20,63459.73,65384.6,59734.42,63965.95,179591776267.136,1254700142550.61
2024-04-22,8023.87467065,19599.39376964,4408.18947597,6412.9043914,4362.5950749,11356.80701474,4458.86953688,3972.77435382,3614.31132148,749.17806299,17210.89,17161.11,17305.15,17010.25,NIFTY 50,22336.9,22375.65,22198.15,22336.4,2024-04-22,2024-04-23,64937.94,67180.03,64598,66818.89,140020711835.51,1299629613965.49
2024-04-23,8044.81173754,19799.72387267,4424.2915176,6451.71061951,4378.7465981,11419.93805425,4485.75985651,3997.69355165,3646.83004603,754.86758528,17471.47,17297.24,17513.31,17277.25,NIFTY 50,22447.05,22447.55,22349.45,22368,2024-04-23,2024-04-24,66822.2,67174.02,65884.15,66386.61,140913944149.049,1308600456410.07
2024-04-24,8040.37825977,19719.37083824,4419.71238897,6434.17803648,4374.06215272,11392.83609533,4473.63410557,3973.49121482,3638.66306773,754.68655651,17526.8,17613.66,17653.66,17435.33,NIFTY 50,22421.55,22476.45,22384,22402.4,2024-04-24,2024-04-25,66414.01,67070.4,63742.73,64291.07,138491370322.299,1294534621910.04
2024-04-25,8078.86478126,19601.98168792,4434.33949296,6412.5319527,4387.93519687,11440.04254983,4459.98373704,3950.61143797,3628.90904994,753.11599905,17430.5,17205.28,17474.46,17172.42,NIFTY 50,22316.9,22625.95,22305.25,22570.35,2024-04-25,2024-04-26,64289.6,65083.98,62956.04,64495.27,149157965211.656,1264226386138
2024-04-26,8139.82768186,19824.15518704,4470.0900458,6484.27932198,4423.59185619,11403.22919715,4507.17503418,3960.47091044,3637.40004394,755.27600939,17718.3,17566.22,17772.78,17533.08,NIFTY 50,22620.4,22620.4,22385.55,22419.95,2024-04-26,2024-04-27,64486.53,64732.29,63397.37,63806.23,144552429807.045,1263022328913.39
2024-04-29,8147.02724566,20084.78513799,4481.53010379,6519.95764867,4435.17815941,11429.29659698,4531.36833941,4016.48852455,3683.98379844,763.32721308,17782.72,17801.14,17820,17671.03,NIFTY 50,22475.55,22655.8,22441.9,22643.4,2024-04-29,2024-04-30,63109.65,64070.04,61835.95,63817.97,128855842856.743,1235771728615.56
2024-04-30,8144.13234363,19965.39202804,4476.48064887,6517.8583916,4430.25385894,11443.40634428,4530.20350615,3989.20269363,3662.13663556,760.73665529,17440.69,17720.35,17768.87,17440.69,NIFTY 50,22679.65,22783.35,22568.4,22604.85,2024-04-30,2024-05-01,63822.08,64654.02,59265.11,60761.95,143219209457.944,1217317330212.33
2024-05-02,8172.1505786,20052.33366299,4492.44324188,6547.89811083,4446.1461057,11508.69832382,4551.28998928,4012.56556107,3707.75187668,768.10726431,17541.54,17474.92,17575.8,17290.64,NIFTY 50,22567.85,22710.5,22567.85,22648.2,2024-05-02,2024-05-03,58365.01,59545.21,57003.3,59134.5,131432823893.604,1149458619445.39
2024-05-03,8213.49321061,20164.53864529,4515.50175019,6590.64446041,4469.0939848,11572.21752791,4580.81123308,4045.34268496,3724.78008612,771.53109506,17890.8,17848.66,17926.98,17784.78,NIFTY 50,22766.35,22794.7,22348.05,22475.85,2024-05-03,2024-05-04,59112.48,63176.02,58837.01,62799.97,104745197131.868,1193855616696.53
2024-05-07,8313.6698413,20413.07862527,4570.65559512,6621.60718165,4522.99248757,11563.44706202,4601.29476286,4060.06252952,3746.5968386,776.41680511,18091.45,18106.33,18156.32,18061.61,NIFTY 50,22489.75,22499.05,22232.05,22302.5,2024-05-07,2024-05-08,63165.14,64322.23,62292.05,62380.43,102284339989.337,1250305184237.9
2024-05-08,8354.04660537,20491.98614986,4592.23070496,6645.61914654,4544.24192439,11597.20620106,4617.84620856,4078.78409452,3766.8192847,779.83348088,18085.01,17987.7,18135.34,17987.7,NIFTY 50,22231.2,22368.65,22185.2,22302.5,2024-05-08,2024-05-09,62312.12,62947.97,60957.21,61220.05,96231033741.691,1226437181090.79
2024-05-09,8381.35349927,20531.30387491,4606.38824122,6674.94636429,4558.37452673,11699.70225054,4639.06775479,4095.4009158,3786.55315386,783.69672503,18113.46,18095.8,18138.02,18012.62,NIFTY 50,22224.8,22307.75,21932.4,21957.5,2024-05-09,2024-05-10,61203.59,63349.87,60746.02,63110.01,96371791598.559,1216539898240.83
2024-05-10,8433.76025865,20645.37598522,4634.74982569,6705.05359003,4586.28753953,11729.89091173,4659.6212524,4147.62246126,3819.5488795,789.87361892,18161.18,18171.15,18247.61,18099.73,NIFTY 50,21990.95,22131.3,21950.3,22055.2,2024-05-10,2024-05-11,63074.05,63463.95,60318.78,60887.95,99784445417.816,1223188375479.91
